,x,y,time,displacement,speed,acceleration,angles
633,-66.5498177719005,153.2828127843429,12.66,2.0628887468438935,103.14443734219687,-164.40627183264448,34.202492840282005
634,-64.60812665584548,152.8304439956543,12.68,1.9936905254192798,99.68452627096612,-172.99555356154116,13.114642247670423
635,-62.733905284941514,151.87355783213565,12.7,2.1043613941256814,105.21806970628631,276.67717176601576,27.04664333367264
636,-61.14889813153785,150.7024498671603,12.72,1.9707210715800094,98.53605357899382,-334.1008063646024,36.45943663960841
637,-59.70413225473527,149.1582754043281,12.74,2.1146685817017015,105.73342908508732,359.868775304683,46.90488704335871
638,-59.835682897104455,147.18761126530515,12.76,1.9750500551476624,98.75250275738523,-349.0463163851121,86.18091663020574
639,-58.92385064526852,145.80764355409727,12.78,1.6540099574865046,82.700497874327,-802.6002441529287,56.54472894447182
640,-58.78563532370605,144.15127778610906,12.8,1.662122448099951,83.10612240499194,20.281226533245498,85.23000858407946
641,-58.53882034757994,142.30650483600402,12.82,1.8612105925658657,93.06052962829527,497.72036116517734,82.37956460030078
642,-60.63805396629427,141.15509120267222,12.84,2.3942713173244994,119.71356586622753,1332.6518118966412,28.744432488515013
643,-62.84023179442604,140.59712497696293,12.86,2.271764401461432,113.58822007307403,-306.2672896576815,14.217838103195229
644,-64.74415900246511,140.36924381577316,12.88,1.9175162677632367,95.87581338815536,-885.6203342458733,6.825266589076482
645,-66.46950085133057,140.99671914717473,12.9,1.8359002660722001,91.79501330361197,-204.04000422717425,19.98540289513627
646,-68.36603793410347,140.96088143042994,12.92,1.8968756544049628,94.84378272025016,152.43847083191295,1.0825549306183095
647,-69.05688115700535,139.13469918312268,12.94,1.9524871213428372,97.62435606714394,139.02866734469168,69.2784113202167
648,-70.66209397481184,137.57397841843155,12.96,2.2388741580956046,111.94370790477268,715.9675918813889,44.19485390381663
649,-72.43757018481512,136.94844145581826,12.98,1.8824484757578537,94.12242378789469,-891.0642058439186,19.408414232677327
650,-73.02996387421858,135.3560270755263,13.0,1.6990332079761312,84.95166039880837,-458.53816945432567,69.59430779600822
651,-73.17217166064755,133.4666645210601,13.02,1.89470681551001,94.73534077550252,489.1840188347179,85.6956003443319
